"","song_id","pitch","duration","pitch_interval"
"215723",4368,74,"1.5",-2
"215724",4368,72,"1.5",-2
"215725",4368,71,"2.5",-1
"215810",4371,65,"0.5",NA
"215811",4371,72,"1.0",7
"215812",4371,72,"0.5",0
"215813",4371,72,"1.0",0
"215814",4371,72,"0.5",0
"215815",4371,74,"1.0",2
"215816",4371,77,"0.5",3
"215817",4371,76,"1.0",-1
"215818",4371,74,"0.5",-2
"215819",4371,72,"1.5",-2
"215820",4371,69,"1.0",-3
"215821",4371,72,"0.5",3
"215822",4371,70,"1.0",-2
"215823",4371,69,"0.5",-1
"215824",4371,65,"1.0",-4
"215825",4371,65,"0.5",0
"215826",4371,69,"1.0",4
"215827",4371,70,"0.5",1
"215828",4371,72,"1.0",2
"215829",4371,70,"0.5",-2
"215830",4371,67,"1.5",-3
"215831",4371,69,"1.0",2
"215832",4371,72,"0.5",3
"215833",4371,70,"1.0",-2
"215834",4371,69,"0.5",-1
"215835",4371,65,"1.0",-4
"215836",4371,65,"0.5",0
"215837",4371,69,"1.0",4
"215838",4371,70,"0.5",1
"215839",4371,72,"1.0",2
"215840",4371,70,"0.5",-2
"215841",4371,67,"1.5",-3
"215842",4371,65,"1.0",-2
"215843",4372,67,"0.5",NA
"215844",4372,66,"1.0",-1
"215845",4372,67,"0.5",1
"215846",4372,67,"1.0",0
"215847",4372,66,"0.5",-1
"215848",4372,66,"1.5",0
"215849",4372,64,"1.0",-2
"215850",4372,69,"0.5",5
"215851",4372,71,"1.0",2
"215852",4372,69,"0.5",-2
"215853",4372,64,"1.0",-5
"215854",4372,67,"0.5",3
"215855",4372,66,"2.0",-1
"215856",4372,62,"0.5",-4
"215857",4372,62,"0.5",0
"215858",4372,62,"0.5",0
"215859",4372,62,"0.5",0
"215860",4372,66,"0.5",4
"215861",4372,69,"1.0",3
"215862",4372,74,"0.5",5
"215863",4372,78,"1.5",4
"215864",4372,74,"1.0",-4
"215865",4372,73,"0.5",-1
"215866",4372,71,"1.0",-2
"215867",4372,69,"0.25",-2
"215868",4372,69,"0.25",0
"215869",4372,69,"1.0",0
"215870",4372,67,"0.5",-2
"215871",4372,66,"2.5",-1
"215872",4373,67,"0.25",NA
"215873",4373,69,"0.25",2
"215874",4373,71,"1.0",2
"215875",4373,69,"0.5",-2
"215876",4373,67,"1.0",-2
"215877",4373,74,"0.5",7
"215878",4373,79,"1.0",5
"215879",4373,74,"0.25",-5
"215880",4373,72,"0.25",-2
"215881",4373,71,"1.0",-1
"215882",4373,74,"0.5",3
"215883",4373,69,"1.0",-5
"215884",4373,74,"0.5",5
"215885",4373,71,"1.0",-3
"215886",4373,67,"0.25",-4
"215887",4373,69,"0.25",2
"215888",4373,71,"1.0",2
"215889",4373,69,"0.5",-2
"215890",4373,67,"1.0",-2
"215891",4373,74,"0.5",7
"215892",4373,69,"1.0",-5
"215893",4373,74,"0.5",5
"215894",4373,71,"1.0",-3
"215895",4373,67,"0.25",-4
"215896",4373,69,"0.25",2
"215897",4373,71,"1.0",2
"215898",4373,69,"0.5",-2
"215899",4373,67,"1.0",-2
"215997",4377,62,"0.5",NA
"215998",4377,62,"0.5",0
"215999",4377,67,"0.5",5
"216000",4377,67,"0.5",0
"216001",4377,67,"1.0",0
"216002",4377,71,"0.5",4
"216003",4377,71,"1.0",0
"216004",4377,74,"0.5",3
"216005",4377,67,"1.0",-7
"216006",4377,71,"0.5",4
"216007",4377,71,"0.5",0
"216008",4377,69,"0.5",-2
"216009",4377,69,"0.5",0
"216010",4377,62,"0.5",-7
"216011",4377,66,"0.5",4
"216012",4377,69,"0.5",3
"216013",4377,69,"1.5",0
"216014",4377,67,"1.0",-2
"216015",4377,62,"0.5",-5
"216016",4377,62,"0.5",0
"216017",4377,67,"0.5",5
"216018",4377,67,"0.25",0
"216019",4377,67,"0.25",0
"216020",4377,67,"0.5",0
"216021",4377,71,"0.5",4
"216022",4377,71,"0.5",0
"216023",4377,71,"1.0",0
"216024",4377,74,"0.5",3
"216025",4377,67,"1.0",-7
"216026",4377,71,"0.5",4
"216027",4377,71,"0.5",0
"216028",4377,69,"0.5",-2
"216029",4377,69,"0.5",0
"216030",4377,62,"0.5",-7
"216031",4377,66,"0.5",4
"216032",4377,69,"0.5",3
"216033",4377,69,"1.5",0
"216034",4377,67,"1.0",-2
"216121",4381,62,"1.0",NA
"216122",4381,62,"1.0",0
"216123",4381,67,"1.0",5
"216124",4381,67,"1.0",0
"216125",4381,67,"1.0",0
"216126",4381,71,"1.0",4
"216127",4381,71,"1.0",0
"216128",4381,71,"1.0",0
"216129",4381,74,"1.0",3
"216130",4381,74,"1.0",0
"216131",4381,74,"1.0",0
"216132",4381,72,"1.0",-2
"216133",4381,69,"1.0",-3
"216134",4381,67,"5.0",-2
"216135",4381,62,"1.0",-5
"216136",4381,62,"1.0",0
"216137",4381,67,"1.0",5
"216138",4381,67,"1.0",0
"216139",4381,67,"1.0",0
"216140",4381,71,"1.0",4
"216141",4381,71,"1.0",0
"216142",4381,71,"1.0",0
"216143",4381,74,"1.0",3
"216144",4381,74,"1.0",0
"216145",4381,74,"1.0",0
"216146",4381,72,"1.0",-2
"216147",4381,69,"1.0",-3
"216148",4381,67,"5.0",-2
"216149",4381,67,"0.5",0
"216150",4381,71,"0.5",4
"216151",4381,74,"1.0",3
"216152",4381,74,"1.0",0
"216153",4381,74,"1.0",0
"216154",4381,74,"1.0",0
"216155",4381,76,"1.0",2
"216156",4381,74,"1.0",-2
"216157",4381,72,"2.0",-2
"216158",4381,71,"1.0",-1
"216159",4381,72,"2.0",1
"216160",4381,72,"1.0",0
"216161",4381,71,"1.0",-1
"216162",4381,71,"1.0",0
"216163",4381,71,"1.0",0
"216164",4381,74,"1.0",3
"216165",4381,72,"1.0",-2
"216166",4381,71,"1.0",-1
"216167",4381,69,"1.0",-2
"216168",4381,74,"1.0",5
"216169",4381,74,"1.0",0
"216170",4381,74,"1.0",0
"216171",4381,74,"1.0",0
"216172",4381,72,"1.0",-2
"216173",4381,71,"2.0",-1
"216174",4381,71,"1.0",0
"216175",4381,69,"2.0",-2
"216176",4381,69,"1.0",0
"216177",4381,67,"5.0",-2
"216326",4386,71,"0.5",NA
"216327",4386,71,"0.75",0
"216328",4386,71,"0.25",0
"216329",4386,71,"0.5",0
"216330",4386,71,"1.0",0
"216331",4386,71,"0.5",0
"216332",4386,72,"0.5",1
"216333",4386,72,"2.0",0
"216334",4386,69,"0.5",-3
"216335",4386,69,"1.0",0
"216336",4386,74,"0.5",5
"216337",4386,74,"1.0",0
"216338",4386,72,"0.5",-2
"216339",4386,71,"1.5",-1
"216340",4386,74,"1.5",3
"216341",4386,71,"0.75",-3
"216342",4386,71,"0.25",0
"216343",4386,71,"0.5",0
"216344",4386,71,"0.5",0
"216345",4386,72,"0.5",1
"216346",4386,74,"0.5",2
"216347",4386,76,"1.5",2
"216348",4386,76,"0.5",0
"216349",4386,74,"0.5",-2
"216350",4386,72,"0.5",-2
"216351",4386,74,"1.0",2
"216352",4386,74,"0.5",0
"216353",4386,74,"1.0",0
"216354",4386,72,"0.5",-2
"216355",4386,71,"1.5",-1
"216356",4386,74,"1.5",3
"216357",4386,71,"0.75",-3
"216358",4386,71,"0.25",0
"216359",4386,71,"0.5",0
"216360",4386,71,"0.5",0
"216361",4386,72,"0.5",1
"216362",4386,74,"0.5",2
"216363",4386,76,"1.5",2
"216364",4386,76,"0.5",0
"216365",4386,74,"0.5",-2
"216366",4386,72,"0.5",-2
"216367",4386,74,"1.0",2
"216368",4386,74,"0.5",0
"216369",4386,74,"1.0",0
"216370",4386,72,"0.5",-2
"216371",4386,71,"2.5",-1
"216520",4390,62,"0.5",NA
"216521",4390,67,"0.5",5
"216522",4390,67,"0.5",0
"216523",4390,67,"0.5",0
"216524",4390,67,"0.5",0
"216525",4390,66,"0.5",-1
"216526",4390,67,"0.5",1
"216527",4390,69,"0.5",2
"216528",4390,69,"2.0",0
"216529",4390,62,"0.5",-7
"216530",4390,62,"0.5",0
"216531",4390,62,"0.5",0
"216532",4390,74,"0.5",12
"216533",4390,74,"1.0",0
"216534",4390,72,"0.5",-2
"216535",4390,71,"2.5",-1
"216536",4390,74,"0.5",3
"216537",4390,71,"0.5",-3
"216538",4390,71,"0.5",0
"216539",4390,71,"0.5",0
"216540",4390,71,"0.5",0
"216541",4390,72,"0.5",1
"216542",4390,74,"0.5",2
"216543",4390,76,"1.5",2
"216544",4390,76,"0.5",0
"216545",4390,74,"0.5",-2
"216546",4390,72,"0.5",-2
"216547",4390,74,"0.5",2
"216548",4390,74,"0.5",0
"216549",4390,74,"0.5",0
"216550",4390,74,"1.0",0
"216551",4390,72,"0.5",-2
"216552",4390,71,"2.5",-1
"216553",4391,62,"0.5",NA
"216554",4391,67,"1.0",5
"216555",4391,67,"0.5",0
"216556",4391,66,"1.0",-1
"216557",4391,66,"0.5",0
"216558",4391,67,"1.0",1
"216559",4391,59,"0.5",-8
"216560",4391,60,"1.0",1
"216561",4391,60,"0.5",0
"216562",4391,59,"1.0",-1
"216563",4391,60,"0.5",1
"216564",4391,64,"1.0",4
"216565",4391,64,"0.5",0
"216566",4391,64,"1.0",0
"216567",4391,62,"0.5",-2
"216568",4391,62,"1.0",0
"216569",4391,67,"0.5",5
"216570",4391,67,"1.0",0
"216571",4391,71,"0.5",4
"216572",4391,72,"1.0",1
"216573",4391,67,"0.5",-5
"216574",4391,66,"1.0",-1
"216575",4391,69,"0.5",3
"216576",4391,71,"1.0",2
"216577",4391,67,"0.5",-4
"216578",4391,66,"1.0",-1
"216579",4391,67,"0.5",1
"216580",4391,69,"1.0",2
"216581",4391,67,"0.5",-2
"216582",4391,71,"1.0",4
"216583",4391,69,"0.5",-2
"216584",4391,67,"1.0",-2
"216585",4391,67,"0.5",0
"216586",4391,67,"1.0",0
"216587",4391,71,"0.5",4
"216588",4391,72,"1.0",1
"216589",4391,67,"0.5",-5
"216590",4391,66,"1.0",-1
"216591",4391,69,"0.5",3
"216592",4391,71,"1.0",2
"216593",4391,67,"0.5",-4
"216594",4391,66,"1.0",-1
"216595",4391,67,"0.5",1
"216596",4391,69,"1.0",2
"216597",4391,67,"0.5",-2
"216598",4391,71,"1.0",4
"216599",4391,69,"0.5",-2
"216600",4391,67,"1.0",-2
"216908",4400,67,"0.5",NA
"216909",4400,71,"1.0",4
"216910",4400,69,"0.5",-2
"216911",4400,67,"1.0",-2
"216912",4400,71,"0.5",4
"216913",4400,74,"1.0",3
"216914",4400,72,"0.5",-2
"216915",4400,71,"1.0",-1
"216916",4400,74,"0.5",3
"216917",4400,72,"0.5",-2
"216918",4400,71,"0.5",-1
"216919",4400,69,"0.5",-2
"216920",4400,76,"0.5",7
"216921",4400,74,"0.5",-2
"216922",4400,72,"0.5",-2
"216923",4400,71,"1.0",-1
"216924",4400,69,"0.5",-2
"216925",4400,71,"1.0",2
"216926",4400,74,"0.5",3
"216927",4400,72,"0.5",-2
"216928",4400,71,"0.5",-1
"216929",4400,69,"0.5",-2
"216930",4400,76,"0.5",7
"216931",4400,74,"0.5",-2
"216932",4400,72,"0.5",-2
"216933",4400,71,"1.0",-1
"216934",4400,69,"0.5",-2
"216935",4400,71,"1.0",2
"216936",4401,65,"0.5",NA
"216937",4401,70,"0.5",5
"216938",4401,69,"0.5",-1
"216939",4401,67,"0.5",-2
"216940",4401,65,"0.5",-2
"216941",4401,62,"0.5",-3
"216942",4401,65,"0.5",3
"216943",4401,70,"0.5",5
"216944",4401,69,"0.5",-1
"216945",4401,67,"0.5",-2
"216946",4401,65,"1.0",-2
"216947",4401,65,"0.5",0
"216948",4401,70,"0.5",5
"216949",4401,70,"0.5",0
"216950",4401,70,"0.5",0
"216951",4401,72,"0.5",2
"216952",4401,70,"0.5",-2
"216953",4401,72,"0.5",2
"216954",4401,70,"1.0",-2
"216955",4401,74,"0.5",4
"216956",4401,72,"1.0",-2
"216957",4401,74,"0.5",2
"216958",4401,65,"1.0",-9
"216959",4401,69,"0.5",4
"216960",4401,70,"1.0",1
"216989",4403,62,"0.5",NA
"216990",4403,62,"0.5",0
"216991",4403,67,"0.5",5
"216992",4403,67,"0.5",0
"216993",4403,67,"0.5",0
"216994",4403,69,"0.5",2
"216995",4403,71,"0.5",2
"216996",4403,71,"0.5",0
"216997",4403,69,"0.5",-2
"216998",4403,69,"0.5",0
"216999",4403,69,"1.0",0
"217000",4403,69,"0.5",0
"217001",4403,69,"0.75",0
"217002",4403,69,"0.25",0
"217003",4403,69,"0.5",0
"217004",4403,69,"0.5",0
"217005",4403,71,"0.5",2
"217006",4403,72,"0.5",1
"217007",4403,74,"0.75",2
"217008",4403,71,"0.25",-3
"217009",4403,71,"0.5",0
"217010",4403,71,"1.0",0
"217011",4403,67,"0.25",-4
"217012",4403,69,"0.25",2
"217013",4403,71,"0.75",2
"217014",4403,71,"0.25",0
"217015",4403,71,"0.5",0
"217016",4403,71,"0.5",0
"217017",4403,72,"0.5",1
"217018",4403,74,"0.5",2
"217019",4403,74,"1.0",0
"217020",4403,76,"0.5",2
"217021",4403,74,"0.5",-2
"217022",4403,72,"0.5",-2
"217023",4403,71,"0.5",-1
"217024",4403,72,"0.75",1
"217025",4403,72,"0.25",0
"217026",4403,72,"0.5",0
"217027",4403,72,"0.5",0
"217028",4403,72,"0.5",0
"217029",4403,72,"0.5",0
"217030",4403,72,"1.0",0
"217031",4403,74,"0.5",2
"217032",4403,71,"1.0",-3
"217033",4403,67,"0.25",-4
"217034",4403,69,"0.25",2
"217035",4403,71,"0.75",2
"217036",4403,71,"0.25",0
"217037",4403,71,"0.5",0
"217038",4403,71,"0.5",0
"217039",4403,72,"0.5",1
"217040",4403,74,"0.5",2
"217041",4403,74,"1.0",0
"217042",4403,76,"0.5",2
"217043",4403,74,"0.5",-2
"217044",4403,72,"0.5",-2
"217045",4403,71,"0.5",-1
"217046",4403,72,"0.75",1
"217047",4403,72,"0.25",0
"217048",4403,72,"0.5",0
"217049",4403,72,"0.5",0
"217050",4403,72,"0.5",0
"217051",4403,72,"0.5",0
"217052",4403,72,"1.0",0
"217053",4403,74,"0.5",2
"217054",4403,71,"1.0",-3
"217108",4406,62,"0.5",NA
"217109",4406,67,"1.0",5
"217110",4406,71,"0.5",4
"217111",4406,74,"0.75",3
"217112",4406,76,"0.25",2
"217113",4406,74,"0.5",-2
"217114",4406,72,"1.0",-2
"217115",4406,74,"0.5",2
"217116",4406,71,"1.0",-3
"217117",4406,62,"0.5",-9
"217118",4406,67,"1.0",5
"217119",4406,71,"0.5",4
"217120",4406,74,"0.75",3
"217121",4406,76,"0.25",2
"217122",4406,74,"0.5",-2
"217123",4406,72,"1.0",-2
"217124",4406,74,"0.5",2
"217125",4406,71,"1.0",-3
"217126",4406,67,"0.5",-4
"217127",4406,67,"0.75",0
"217128",4406,76,"0.25",9
"217129",4406,76,"0.5",0
"217130",4406,76,"0.5",0
"217131",4406,74,"0.5",-2
"217132",4406,72,"0.5",-2
"217133",4406,71,"0.75",-1
"217134",4406,74,"0.25",3
"217135",4406,74,"0.25",0
"217136",4406,76,"0.25",2
"217137",4406,74,"1.0",-2
"217138",4406,71,"0.5",-3
"217139",4406,69,"0.75",-2
"217140",4406,71,"0.25",2
"217141",4406,72,"0.5",1
"217142",4406,76,"0.75",4
"217143",4406,74,"0.25",-2
"217144",4406,72,"0.5",-2
"217145",4406,74,"0.5",2
"217146",4406,74,"0.5",0
"217147",4406,72,"0.5",-2
"217148",4406,71,"1.0",-1
"217149",4406,67,"0.5",-4
"217150",4406,67,"0.75",0
"217151",4406,76,"0.25",9
"217152",4406,76,"0.5",0
"217153",4406,76,"0.5",0
"217154",4406,74,"0.5",-2
"217155",4406,72,"0.5",-2
"217156",4406,71,"0.75",-1
"217157",4406,74,"0.25",3
"217158",4406,74,"0.25",0
"217159",4406,76,"0.25",2
"217160",4406,74,"1.0",-2
"217161",4406,71,"0.5",-3
"217162",4406,69,"0.75",-2
"217163",4406,71,"0.25",2
"217164",4406,72,"0.5",1
"217165",4406,76,"0.75",4
"217166",4406,74,"0.25",-2
"217167",4406,72,"0.5",-2
"217168",4406,74,"0.5",2
"217169",4406,74,"0.5",0
"217170",4406,72,"0.5",-2
"217171",4406,71,"1.0",-1
"217172",4407,64,"0.25",NA
"217173",4407,64,"0.25",0
"217174",4407,69,"1.0",5
"217175",4407,71,"0.5",2
"217176",4407,73,"1.0",2
"217177",4407,66,"0.5",-7
"217178",4407,66,"1.0",0
"217179",4407,64,"0.5",-2
"217180",4407,64,"1.0",0
"217181",4407,64,"0.5",0
"217182",4407,69,"1.0",5
"217183",4407,71,"0.5",2
"217184",4407,73,"1.0",2
"217185",4407,69,"0.5",-4
"217186",4407,71,"1.5",2
"217187",4407,71,"1.0",0
"217188",4407,71,"0.5",0
"217189",4407,74,"1.0",3
"217190",4407,74,"0.5",0
"217191",4407,71,"1.0",-3
"217192",4407,69,"0.5",-2
"217193",4407,73,"1.0",4
"217194",4407,74,"0.5",1
"217195",4407,76,"1.5",2
"217196",4407,68,"1.0",-8
"217197",4407,73,"0.5",5
"217198",4407,71,"1.0",-2
"217199",4407,69,"0.5",-2
"217200",4407,68,"1.0",-1
"217201",4407,66,"0.5",-2
"217202",4407,64,"1.0",-2
"217203",4407,64,"0.5",0
"217204",4407,69,"1.0",5
"217205",4407,69,"0.5",0
"217206",4407,69,"1.0",0
"217207",4407,69,"0.5",0
"217208",4407,69,"1.0",0
"217209",4407,73,"0.5",4
"217210",4407,76,"1.0",3
"217211",4407,76,"0.25",0
"217212",4407,74,"0.25",-2
"217213",4407,73,"0.5",-1
"217214",4407,73,"0.5",0
"217215",4407,73,"0.25",0
"217216",4407,73,"0.25",0
"217217",4407,71,"1.0",-2
"217218",4407,71,"0.5",0
"217219",4407,69,"1.5",-2
"217220",4407,69,"1.0",0
"217221",4408,74,"0.5",NA
"217222",4408,71,"0.5",-3
"217223",4408,71,"0.5",0
"217224",4408,71,"0.5",0
"217225",4408,71,"1.0",0
"217226",4408,71,"0.5",0
"217227",4408,72,"0.5",1
"217228",4408,72,"2.0",0
"217229",4408,72,"0.5",0
"217230",4408,72,"0.5",0
"217231",4408,72,"0.5",0
"217232",4408,76,"0.5",4
"217233",4408,74,"1.0",-2
"217234",4408,72,"0.5",-2
"217235",4408,71,"2.0",-1
"217236",4408,74,"0.5",3
"217237",4408,72,"0.5",-2
"217238",4408,71,"0.5",-1
"217239",4408,71,"0.5",0
"217240",4408,71,"0.5",0
"217241",4408,71,"0.5",0
"217242",4408,72,"0.5",1
"217243",4408,74,"0.5",2
"217244",4408,76,"1.5",2
"217245",4408,76,"0.5",0
"217246",4408,74,"0.5",-2
"217247",4408,72,"0.5",-2
"217248",4408,74,"0.5",2
"217249",4408,74,"0.5",0
"217250",4408,74,"0.5",0
"217251",4408,74,"1.0",0
"217252",4408,72,"0.5",-2
"217253",4408,71,"2.0",-1
"217254",4408,74,"0.5",3
"217255",4408,72,"0.5",-2
"217256",4408,71,"0.5",-1
"217257",4408,71,"0.5",0
"217258",4408,71,"0.5",0
"217259",4408,71,"0.5",0
"217260",4408,72,"0.5",1
"217261",4408,74,"0.5",2
"217262",4408,76,"1.5",2
"217263",4408,76,"0.5",0
"217264",4408,74,"0.5",-2
"217265",4408,72,"0.5",-2
"217266",4408,74,"0.5",2
"217267",4408,74,"0.5",0
"217268",4408,74,"0.5",0
"217269",4408,74,"1.0",0
"217270",4408,72,"0.5",-2
"217271",4408,71,"2.5",-1
"217768",4421,65,"0.5",NA
"217769",4421,69,"0.5",4
"217770",4421,69,"0.5",0
"217771",4421,69,"0.5",0
"217772",4421,69,"1.0",0
"217773",4421,69,"0.5",0
"217774",4421,70,"0.5",1
"217775",4421,70,"2.0",0
"217776",4421,70,"0.5",0
"217777",4421,70,"0.5",0
"217778",4421,70,"0.5",0
"217779",4421,74,"0.5",4
"217780",4421,72,"1.0",-2
"217781",4421,70,"0.5",-2
"217782",4421,69,"1.5",-1
"217783",4421,72,"1.5",3
"217784",4421,69,"0.5",-3
"217785",4421,69,"0.5",0
"217786",4421,69,"0.5",0
"217787",4421,69,"0.5",0
"217788",4421,70,"0.5",1
"217789",4421,72,"0.5",2
"217790",4421,74,"1.5",2
"217791",4421,74,"0.5",0
"217792",4421,72,"0.5",-2
"217793",4421,70,"0.5",-2
"217794",4421,69,"0.5",-1
"217795",4421,69,"0.5",0
"217796",4421,72,"0.5",3
"217797",4421,72,"1.0",0
"217798",4421,70,"0.5",-2
"217799",4421,69,"1.5",-1
"217800",4421,72,"1.5",3
"217801",4421,69,"0.5",-3
"217802",4421,69,"0.5",0
"217803",4421,69,"0.5",0
"217804",4421,69,"0.5",0
"217805",4421,70,"0.5",1
"217806",4421,72,"0.5",2
"217807",4421,74,"1.5",2
"217808",4421,74,"0.5",0
"217809",4421,72,"0.5",-2
"217810",4421,70,"0.5",-2
"217811",4421,69,"0.5",-1
"217812",4421,69,"0.5",0
"217813",4421,72,"0.5",3
"217814",4421,72,"1.0",0
"217815",4421,70,"0.5",-2
"217816",4421,69,"2.5",-1
"217849",4423,67,"0.5",NA
"217850",4423,67,"1.0",0
"217851",4423,64,"0.5",-3
"217852",4423,72,"1.0",8
"217853",4423,67,"0.5",-5
"217854",4423,64,"0.5",-3
"217855",4423,64,"2.0",0
"217856",4423,67,"0.25",3
"217857",4423,67,"0.25",0
"217858",4423,67,"1.0",0
"217859",4423,64,"0.5",-3
"217860",4423,69,"1.0",5
"217861",4423,67,"0.5",-2
"217862",4423,62,"2.5",-5
"217863",4423,62,"0.5",0
"217864",4423,62,"1.0",0
"217865",4423,62,"0.5",0
"217866",4423,62,"1.0",0
"217867",4423,62,"0.5",0
"217868",4423,67,"1.0",5
"217869",4423,71,"0.5",4
"217870",4423,71,"1.0",0
"217871",4423,71,"0.25",0
"217872",4423,71,"0.25",0
"217873",4423,72,"1.0",1
"217874",4423,72,"0.5",0
"217875",4423,66,"1.0",-6
"217876",4423,66,"0.5",0
"217877",4423,67,"2.5",1
"217923",4425,67,"1.0",NA
"217924",4425,71,"2.0",4
"217925",4425,72,"1.0",1
"217926",4425,74,"2.0",2
"217927",4425,74,"1.0",0
"217928",4425,72,"1.0",-2
"217929",4425,71,"1.0",-1
"217930",4425,74,"1.0",3
"217931",4425,67,"2.0",-7
"217932",4425,72,"1.0",5
"217933",4425,74,"2.0",2
"217934",4425,72,"1.0",-2
"217935",4425,69,"1.0",-3
"217936",4425,67,"1.0",-2
"217937",4425,71,"1.0",4
"217938",4425,67,"1.0",-4
"217939",4425,64,"1.0",-3
"217940",4425,66,"1.0",2
"217941",4425,62,"2.0",-4
"217942",4425,62,"1.0",0
"217943",4425,67,"1.0",5
"217944",4425,66,"1.0",-1
"217945",4425,67,"1.0",1
"217946",4425,71,"2.0",4
"217947",4425,72,"1.0",1
"217948",4425,69,"1.0",-3
"217949",4425,67,"1.0",-2
"217950",4425,69,"1.0",2
"217951",4425,67,"2.0",-2
"218116",4429,60,"0.5",NA
"218117",4429,65,"0.5",5
"218118",4429,65,"0.5",0
"218119",4429,69,"0.5",4
"218120",4429,72,"0.5",3
"218121",4429,72,"0.5",0
"218122",4429,74,"0.5",2
"218123",4429,72,"0.5",-2
"218124",4429,72,"0.5",0
"218125",4429,69,"0.5",-3
"218126",4429,65,"1.0",-4
"218127",4429,72,"0.5",7
"218128",4429,77,"1.0",5
"218129",4429,77,"0.5",0
"218130",4429,76,"0.5",-1
"218131",4429,74,"0.5",-2
"218132",4429,72,"0.5",-2
"218133",4429,74,"1.5",2
"218134",4429,72,"1.0",-2
"218135",4429,72,"0.5",0
"218136",4429,74,"0.5",2
"218137",4429,74,"0.5",0
"218138",4429,76,"0.5",2
"218139",4429,77,"0.5",1
"218140",4429,76,"0.5",-1
"218141",4429,74,"0.5",-2
"218142",4429,72,"1.0",-2
"218143",4429,70,"0.5",-2
"218144",4429,69,"0.5",-1
"218145",4429,69,"0.5",0
"218146",4429,74,"0.5",5
"218147",4429,72,"1.0",-2
"218148",4429,67,"0.5",-5
"218149",4429,70,"1.0",3
"218150",4429,70,"0.5",0
"218151",4429,70,"1.0",0
"218152",4429,72,"0.5",2
"218153",4429,69,"1.0",-3
"218154",4430,65,"0.5",NA
"218155",4430,70,"0.5",5
"218156",4430,70,"0.5",0
"218157",4430,74,"0.5",4
"218158",4430,72,"0.5",-2
