"","song_id","pitch","duration","pitch_interval"
"118785",2405,70,"0.5",0
"118786",2405,70,"0.5",0
"118787",2405,70,"0.5",0
"118788",2405,70,"0.5",0
"118789",2405,67,"0.5",-3
"118790",2405,65,"1.0",-2
"118791",2405,75,"1.0",10
"118792",2405,74,"0.5",-1
"118793",2405,74,"0.5",0
"118794",2405,72,"1.5",-2
"118795",2405,72,"0.5",0
"118796",2405,77,"0.5",5
"118797",2405,72,"0.5",-5
"118798",2405,72,"0.5",0
"118799",2405,70,"0.5",-2
"118800",2405,69,"0.5",-1
"118801",2405,67,"0.5",-2
"118802",2405,65,"1.0",-2
"118803",2405,70,"0.5",5
"118804",2405,70,"0.25",0
"118805",2405,70,"0.25",0
"118806",2405,70,"0.5",0
"118807",2405,70,"0.25",0
"118808",2405,70,"0.25",0
"118809",2405,70,"0.25",0
"118810",2405,70,"0.25",0
"118811",2405,70,"0.25",0
"118812",2405,70,"0.25",0
"118813",2405,70,"0.5",0
"118814",2405,70,"0.5",0
"118815",2405,72,"0.25",2
"118816",2405,70,"0.25",-2
"118817",2405,69,"0.25",-1
"118818",2405,70,"0.25",1
"118819",2405,72,"0.25",2
"118820",2405,70,"0.25",-2
"118821",2405,69,"0.25",-1
"118822",2405,70,"0.25",1
"118823",2405,72,"0.5",2
"118824",2405,72,"0.5",0
"118825",2405,72,"0.5",0
"118826",2405,77,"0.5",5
"118827",2405,74,"0.5",-3
"118828",2405,74,"0.5",0
"118829",2405,72,"0.5",-2
"118830",2405,72,"0.5",0
"118831",2405,70,"0.75",-2
"118832",2405,74,"0.25",4
"118833",2405,77,"0.5",3
"118834",2405,75,"0.5",-2
"118835",2405,74,"0.5",-1
"118836",2405,74,"0.5",0
"118837",2405,72,"0.5",-2
"118838",2405,72,"0.5",0
"118839",2405,70,"1.5",-2
"119073",2410,55,"0.5",NA
"119074",2410,60,"0.75",5
"119075",2410,55,"0.25",-5
"119076",2410,52,"0.5",-3
"119077",2410,55,"0.5",3
"119078",2410,60,"0.5",5
"119079",2410,60,"0.5",0
"119080",2410,60,"0.5",0
"119081",2410,64,"0.5",4
"119082",2410,62,"0.75",-2
"119083",2410,60,"0.25",-2
"119084",2410,59,"0.5",-1
"119085",2410,57,"0.5",-2
"119086",2410,55,"1.5",-2
"119087",2410,55,"0.5",0
"119088",2410,62,"0.5",7
"119089",2410,62,"0.5",0
"119090",2410,62,"0.5",0
"119091",2410,60,"0.25",-2
"119092",2410,62,"0.25",2
"119093",2410,64,"0.5",2
"119094",2410,64,"0.5",0
"119095",2410,64,"0.5",0
"119096",2410,62,"0.25",-2
"119097",2410,64,"0.25",2
"119098",2410,65,"0.5",1
"119099",2410,62,"0.5",-3
"119100",2410,60,"0.5",-2
"119101",2410,59,"0.5",-1
"119102",2410,60,"1.5",1
"119103",2410,55,"0.5",-5
"119104",2410,62,"0.5",7
"119105",2410,62,"0.5",0
"119106",2410,62,"0.5",0
"119107",2410,60,"0.25",-2
"119108",2410,62,"0.25",2
"119109",2410,64,"0.5",2
"119110",2410,64,"0.5",0
"119111",2410,64,"0.5",0
"119112",2410,62,"0.25",-2
"119113",2410,64,"0.25",2
"119114",2410,65,"0.5",1
"119115",2410,62,"0.5",-3
"119116",2410,60,"0.5",-2
"119117",2410,59,"0.5",-1
"119118",2410,60,"1.5",1
"119217",2413,62,"0.5",NA
"119218",2413,67,"0.5",5
"119219",2413,69,"0.5",2
"119220",2413,71,"0.5",2
"119221",2413,72,"0.5",1
"119222",2413,74,"0.5",2
"119223",2413,74,"0.5",0
"119224",2413,74,"0.5",0
"119225",2413,71,"0.5",-3
"119226",2413,72,"0.5",1
"119227",2413,71,"0.25",-1
"119228",2413,72,"0.25",1
"119229",2413,74,"0.5",2
"119230",2413,71,"0.5",-3
"119231",2413,67,"1.5",-4
"119232",2413,62,"0.5",-5
"119233",2413,67,"0.5",5
"119234",2413,69,"0.5",2
"119235",2413,71,"0.5",2
"119236",2413,72,"0.5",1
"119237",2413,74,"0.5",2
"119238",2413,74,"0.5",0
"119239",2413,74,"0.5",0
"119240",2413,71,"0.5",-3
"119241",2413,72,"0.5",1
"119242",2413,71,"0.25",-1
"119243",2413,72,"0.25",1
"119244",2413,74,"0.5",2
"119245",2413,71,"0.5",-3
"119246",2413,67,"1.5",-4
"119247",2413,71,"0.5",4
"119248",2413,72,"0.5",1
"119249",2413,72,"0.5",0
"119250",2413,72,"0.5",0
"119251",2413,69,"0.5",-3
"119252",2413,71,"0.5",2
"119253",2413,71,"0.5",0
"119254",2413,71,"0.5",0
"119255",2413,67,"0.5",-4
"119256",2413,69,"0.5",2
"119257",2413,71,"0.25",2
"119258",2413,72,"0.25",1
"119259",2413,74,"0.5",2
"119260",2413,71,"0.5",-3
"119261",2413,67,"1.5",-4
"119262",2413,71,"0.5",4
"119263",2413,72,"0.5",1
"119264",2413,72,"0.5",0
"119265",2413,72,"0.5",0
"119266",2413,69,"0.5",-3
"119267",2413,71,"0.5",2
"119268",2413,71,"0.5",0
"119269",2413,71,"0.5",0
"119270",2413,67,"0.5",-4
"119271",2413,69,"0.5",2
"119272",2413,71,"0.25",2
"119273",2413,72,"0.25",1
"119274",2413,74,"0.5",2
"119275",2413,71,"0.5",-3
"119276",2413,67,"1.5",-4
"119339",2416,60,"0.5",NA
"119340",2416,65,"0.5",5
"119341",2416,67,"0.5",2
"119342",2416,69,"0.5",2
"119343",2416,70,"0.5",1
"119344",2416,72,"1.0",2
"119345",2416,74,"0.5",2
"119346",2416,70,"0.5",-4
"119347",2416,69,"1.0",-1
"119348",2416,67,"1.0",-2
"119349",2416,65,"1.5",-2
"119350",2416,60,"0.5",-5
"119351",2416,65,"0.5",5
"119352",2416,67,"0.5",2
"119353",2416,69,"0.5",2
"119354",2416,70,"0.5",1
"119355",2416,72,"1.0",2
"119356",2416,74,"0.5",2
"119357",2416,70,"0.5",-4
"119358",2416,69,"1.0",-1
"119359",2416,67,"1.0",-2
"119360",2416,65,"2.0",-2
"119361",2416,72,"0.75",7
"119362",2416,70,"0.25",-2
"119363",2416,69,"0.5",-1
"119364",2416,72,"0.5",3
"119365",2416,70,"0.5",-2
"119366",2416,69,"0.5",-1
"119367",2416,67,"1.0",-2
"119368",2416,72,"0.75",5
"119369",2416,70,"0.25",-2
"119370",2416,69,"0.5",-1
"119371",2416,72,"0.5",3
"119372",2416,70,"1.0",-2
"119373",2416,69,"1.0",-1
"119374",2416,67,"2.0",-2
"119375",2416,65,"0.5",-2
"119376",2416,67,"0.5",2
"119377",2416,69,"0.5",2
"119378",2416,70,"0.5",1
"119379",2416,72,"1.0",2
"119380",2416,74,"0.5",2
"119381",2416,70,"0.5",-4
"119382",2416,69,"1.0",-1
"119383",2416,67,"1.0",-2
"119384",2416,65,"1.5",-2
"119591",2421,65,"0.25",NA
"119592",2421,69,"0.25",4
"119593",2421,72,"0.75",3
"119594",2421,77,"0.25",5
"119595",2421,72,"0.5",-5
"119596",2421,70,"0.5",-2
"119597",2421,69,"1.0",-1
"119598",2421,67,"0.5",-2
"119599",2421,67,"0.5",0
"119600",2421,69,"0.5",2
"119601",2421,69,"0.5",0
"119602",2421,70,"0.5",1
"119603",2421,74,"0.5",4
"119604",2421,72,"1.5",-2
"119605",2421,72,"0.5",0
"119606",2421,77,"0.5",5
"119607",2421,77,"0.5",0
"119608",2421,76,"0.25",-1
"119609",2421,74,"0.25",-2
"119610",2421,72,"0.5",-2
"119611",2421,74,"1.0",2
"119612",2421,72,"1.0",-2
"119613",2421,70,"1.0",-2
"119614",2421,69,"0.5",-1
"119615",2421,72,"0.5",3
"119616",2421,74,"0.5",2
"119617",2421,72,"0.25",-2
"119618",2421,70,"0.25",-2
"119619",2421,69,"0.5",-1
"119620",2421,67,"0.5",-2
"119621",2421,65,"1.5",-2
"119784",2425,60,"0.5",NA
"119785",2425,60,"0.75",0
"119786",2425,55,"0.25",-5
"119787",2425,55,"0.5",0
"119788",2425,60,"0.5",5
"119789",2425,60,"0.75",0
"119790",2425,57,"0.25",-3
"119791",2425,57,"0.5",0
"119792",2425,62,"0.5",5
"119793",2425,59,"0.5",-3
"119794",2425,55,"0.5",-4
"119795",2425,57,"0.5",2
"119796",2425,59,"0.5",2
"119797",2425,60,"1.5",1
"119798",2425,60,"0.5",0
"119799",2425,60,"0.75",0
"119800",2425,55,"0.25",-5
"119801",2425,55,"0.5",0
"119802",2425,60,"0.5",5
"119803",2425,60,"0.75",0
"119804",2425,57,"0.25",-3
"119805",2425,57,"0.5",0
"119806",2425,62,"0.5",5
"119807",2425,59,"0.5",-3
"119808",2425,55,"0.5",-4
"119809",2425,57,"0.5",2
"119810",2425,59,"0.5",2
"119811",2425,60,"1.5",1
"119812",2425,60,"0.5",0
"119813",2425,59,"0.5",-1
"119814",2425,60,"0.5",1
"119815",2425,62,"0.5",2
"119816",2425,59,"0.5",-3
"119817",2425,60,"0.5",1
"119818",2425,62,"0.5",2
"119819",2425,64,"0.5",2
"119820",2425,60,"0.5",-4
"119821",2425,59,"0.5",-1
"119822",2425,60,"0.5",1
"119823",2425,62,"0.5",2
"119824",2425,59,"0.5",-3
"119825",2425,60,"0.5",1
"119826",2425,62,"0.5",2
"119827",2425,64,"0.5",2
"119828",2425,60,"0.5",-4
"119829",2425,55,"0.5",-5
"119830",2425,55,"0.5",0
"119831",2425,55,"0.5",0
"119832",2425,60,"0.5",5
"119833",2425,57,"0.5",-3
"119834",2425,57,"0.5",0
"119835",2425,57,"0.5",0
"119836",2425,62,"0.5",5
"119837",2425,59,"0.5",-3
"119838",2425,55,"0.5",-4
"119839",2425,57,"0.5",2
"119840",2425,59,"0.5",2
"119841",2425,60,"1.5",1
"119998",2430,67,"1.5",NA
"119999",2430,69,"0.5",2
"120000",2430,71,"1.0",2
"120001",2430,71,"1.0",0
"120002",2430,69,"0.5",-2
"120003",2430,67,"0.5",-2
"120004",2430,69,"0.5",2
"120005",2430,71,"0.5",2
"120006",2430,67,"1.0",-4
"120007",2430,62,"1.0",-5
"120008",2430,71,"1.5",9
"120009",2430,72,"0.5",1
"120010",2430,74,"1.0",2
"120011",2430,74,"1.0",0
"120012",2430,72,"0.5",-2
"120013",2430,71,"0.5",-1
"120014",2430,72,"0.5",1
"120015",2430,74,"0.5",2
"120016",2430,71,"2.0",-3
"120017",2430,67,"1.5",-4
"120018",2430,69,"0.5",2
"120019",2430,71,"1.0",2
"120020",2430,71,"1.0",0
"120021",2430,69,"0.5",-2
"120022",2430,67,"0.5",-2
"120023",2430,69,"0.5",2
"120024",2430,71,"0.5",2
"120025",2430,67,"1.0",-4
"120026",2430,62,"1.0",-5
"120027",2430,71,"1.5",9
"120028",2430,72,"0.5",1
"120029",2430,74,"1.0",2
"120030",2430,74,"1.0",0
"120031",2430,72,"0.5",-2
"120032",2430,71,"0.5",-1
"120033",2430,72,"0.5",1
"120034",2430,74,"0.5",2
"120035",2430,71,"2.0",-3
"120036",2430,74,"1.0",3
"120037",2430,74,"1.0",0
"120038",2430,76,"1.0",2
"120039",2430,76,"0.5",0
"120040",2430,74,"0.5",-2
"120041",2430,72,"1.0",-2
"120042",2430,72,"1.0",0
"120043",2430,74,"2.0",2
"120044",2430,67,"1.5",-7
"120045",2430,69,"0.5",2
"120046",2430,71,"1.0",2
"120047",2430,72,"1.0",1
"120048",2430,74,"1.0",2
"120049",2430,74,"1.0",0
"120050",2430,67,"2.0",-7
"120211",2435,72,"0.5",NA
"120212",2435,72,"0.5",0
"120213",2435,74,"0.5",2
"120214",2435,74,"0.5",0
"120215",2435,72,"1.0",-2
"120216",2435,69,"1.0",-3
"120217",2435,72,"0.5",3
"120218",2435,72,"0.5",0
"120219",2435,74,"0.5",2
"120220",2435,74,"0.5",0
"120221",2435,72,"1.0",-2
"120222",2435,69,"1.0",-3
"120223",2435,72,"0.5",3
"120224",2435,72,"0.5",0
"120225",2435,74,"0.5",2
"120226",2435,74,"0.5",0
"120227",2435,72,"0.5",-2
"120228",2435,72,"0.5",0
"120229",2435,69,"1.0",-3
"120230",2435,74,"0.5",5
"120231",2435,72,"0.5",-2
"120232",2435,70,"0.5",-2
"120233",2435,69,"0.5",-1
"120234",2435,67,"0.5",-2
"120235",2435,67,"0.5",0
"120236",2435,65,"1.0",-2
"120237",2436,72,"1.0",NA
"120238",2436,69,"0.5",-3
"120239",2436,67,"0.5",-2
"120240",2436,65,"0.5",-2
"120241",2436,65,"0.5",0
"120242",2436,60,"1.0",-5
"120243",2436,72,"0.5",12
"120244",2436,72,"0.5",0
"120245",2436,69,"0.5",-3
"120246",2436,67,"0.5",-2
"120247",2436,65,"0.5",-2
"120248",2436,65,"0.5",0
"120249",2436,60,"1.0",-5
"120250",2436,65,"0.5",5
"120251",2436,65,"0.5",0
"120252",2436,67,"0.5",2
"120253",2436,65,"0.5",-2
"120254",2436,70,"1.0",5
"120255",2436,67,"0.5",-3
"120256",2436,72,"0.5",5
"120257",2436,70,"0.25",-2
"120258",2436,69,"0.25",-1
"120259",2436,67,"0.25",-2
"120260",2436,65,"0.25",-2
"120261",2436,67,"0.5",2
"120262",2436,60,"0.5",-7
"120263",2436,65,"1.0",5
"120264",2436,65,"1.0",0
"120265",2437,60,"1.0",NA
"120266",2437,65,"1.0",5
"120267",2437,65,"0.5",0
"120268",2437,69,"0.5",4
"120269",2437,72,"1.0",3
"120270",2437,69,"0.5",-3
"120271",2437,65,"0.5",-4
"120272",2437,69,"0.75",4
"120273",2437,67,"0.25",-2
"120274",2437,67,"0.5",0
"120275",2437,67,"0.5",0
"120276",2437,67,"1.5",0
"120277",2437,67,"0.5",0
"120278",2437,67,"1.0",0
"120279",2437,69,"0.5",2
"120280",2437,70,"0.5",1
"120281",2437,74,"1.0",4
"120282",2437,72,"0.5",-2
"120283",2437,70,"0.5",-2
"120284",2437,69,"1.0",-1
"120285",2437,65,"0.5",-4
"120286",2437,65,"0.5",0
"120287",2437,65,"1.5",0
"120288",2437,60,"0.5",-5
"120289",2437,65,"1.0",5
"120290",2437,69,"0.5",4
"120291",2437,72,"0.5",3
"120292",2437,77,"1.0",5
"120293",2437,76,"0.5",-1
"120294",2437,74,"0.5",-2
"120295",2437,74,"0.5",0
"120296",2437,72,"0.5",-2
"120297",2437,69,"0.5",-3
"120298",2437,72,"0.5",3
"120299",2437,77,"0.5",5
"120300",2437,72,"0.5",-5
"120301",2437,69,"0.5",-3
"120302",2437,69,"0.5",0
"120303",2437,69,"0.5",0
"120304",2437,67,"0.5",-2
"120305",2437,67,"0.5",0
"120306",2437,70,"0.5",3
"120307",2437,74,"1.0",4
"120308",2437,72,"0.5",-2
"120309",2437,64,"0.5",-8
"120310",2437,67,"0.5",3
"120311",2437,65,"0.5",-2
"120312",2437,65,"0.5",0
"120313",2437,65,"0.5",0
"120314",2437,65,"1.0",0
"120377",2440,74,"0.75",NA
"120378",2440,72,"0.25",-2
"120379",2440,71,"0.5",-1
"120380",2440,71,"0.5",0
"120381",2440,69,"0.5",-2
"120382",2440,69,"0.5",0
"120383",2440,67,"0.5",-2
"120384",2440,67,"0.5",0
"120385",2440,69,"0.5",2
"120386",2440,69,"0.5",0
"120387",2440,71,"0.5",2
"120388",2440,74,"0.5",3
"120389",2440,74,"0.25",0
"120390",2440,72,"0.25",-2
"120391",2440,71,"0.5",-1
"120392",2440,69,"1.0",-2
"120393",2440,69,"0.75",0
"120394",2440,71,"0.25",2
"120395",2440,72,"0.5",1
"120396",2440,69,"0.5",-3
"120397",2440,71,"0.5",2
"120398",2440,76,"0.5",5
"120399",2440,74,"0.5",-2
"120400",2440,74,"0.5",0
"120401",2440,72,"0.75",-2
"120402",2440,71,"0.25",-1
"120403",2440,69,"0.5",-2
"120404",2440,74,"0.5",5
"120405",2440,71,"0.5",-3
"120406",2440,69,"0.5",-2
"120407",2440,67,"1.0",-2
"120408",2440,69,"0.75",2
"120409",2440,71,"0.25",2
"120410",2440,72,"0.5",1
"120411",2440,69,"0.5",-3
"120412",2440,71,"0.5",2
"120413",2440,76,"0.5",5
"120414",2440,74,"0.5",-2
"120415",2440,74,"0.5",0
"120416",2440,72,"0.75",-2
"120417",2440,71,"0.25",-1
"120418",2440,69,"0.5",-2
"120419",2440,74,"0.5",5
"120420",2440,71,"0.5",-3
"120421",2440,69,"0.5",-2
"120422",2440,67,"1.0",-2
"120423",2441,62,"0.5",NA
"120424",2441,67,"0.5",5
"120425",2441,69,"0.5",2
"120426",2441,71,"0.5",2
"120427",2441,72,"0.5",1
"120428",2441,74,"0.5",2
"120429",2441,72,"0.25",-2
"120430",2441,71,"0.25",-1
"120431",2441,69,"0.5",-2
"120432",2441,67,"0.25",-2
"120433",2441,69,"0.25",2
"120434",2441,71,"0.5",2
"120435",2441,69,"0.5",-2
"120436",2441,67,"0.5",-2
"120437",2441,66,"0.5",-1
"120438",2441,67,"1.5",1
"120439",2441,74,"0.5",7
"120440",2441,72,"0.5",-2
"120441",2441,71,"0.5",-1
"120442",2441,69,"0.5",-2
"120443",2441,67,"0.5",-2
"120444",2441,66,"0.5",-1
"120445",2441,64,"0.5",-2
"120446",2441,62,"0.5",-2
"120447",2441,74,"0.5",12
"120448",2441,72,"0.5",-2
"120449",2441,71,"0.5",-1
"120450",2441,69,"0.5",-2
"120451",2441,67,"0.5",-2
"120452",2441,66,"0.5",-1
"120453",2441,64,"0.5",-2
"120454",2441,62,"0.5",-2
"120455",2441,62,"0.5",0
"120456",2441,67,"0.5",5
"120457",2441,69,"0.5",2
"120458",2441,71,"0.5",2
"120459",2441,72,"0.5",1
"120460",2441,74,"0.5",2
"120461",2441,72,"0.25",-2
"120462",2441,71,"0.25",-1
"120463",2441,69,"0.5",-2
"120464",2441,67,"0.25",-2
"120465",2441,69,"0.25",2
"120466",2441,71,"0.5",2
"120467",2441,69,"0.5",-2
"120468",2441,67,"0.5",-2
"120469",2441,66,"0.5",-1
"120470",2441,67,"1.5",1
"120471",2442,55,"0.5",NA
"120472",2442,60,"0.5",5
"120473",2442,59,"0.5",-1
"120474",2442,62,"0.5",3
"120475",2442,60,"0.5",-2
"120476",2442,60,"0.5",0
"120477",2442,55,"1.0",-5
"120478",2442,57,"1.0",2
"120479",2442,59,"1.0",2
"120480",2442,60,"1.5",1
"120481",2442,55,"0.5",-5
"120482",2442,55,"0.5",0
"120483",2442,60,"0.5",5
"120484",2442,59,"0.5",-1
"120485",2442,62,"0.5",3
"120486",2442,60,"0.5",-2
"120487",2442,60,"0.5",0
"120488",2442,55,"0.5",-5
"120489",2442,55,"0.5",0
"120490",2442,57,"0.5",2
"120491",2442,53,"0.5",-4
"120492",2442,53,"0.5",0
"120493",2442,57,"0.5",4
"120494",2442,55,"0.5",-2
"120495",2442,52,"0.5",-3
"120496",2442,52,"0.5",0
"120497",2442,60,"0.5",8
"120498",2442,59,"0.5",-1
"120499",2442,55,"0.5",-4
"120500",2442,57,"0.5",2
"120501",2442,59,"0.5",2
"120502",2442,60,"2.0",1
"120503",2443,69,"0.75",NA
"120504",2443,69,"0.25",0
"120505",2443,69,"0.75",0
"120506",2443,69,"0.25",0
"120507",2443,69,"0.5",0
"120508",2443,72,"0.5",3
"120509",2443,72,"1.0",0
"120510",2443,72,"0.75",0
"120511",2443,70,"0.25",-2
"120512",2443,70,"0.75",0
"120513",2443,70,"0.25",0
"120514",2443,72,"0.5",2
"120515",2443,70,"0.5",-2
"120516",2443,69,"1.0",-1
"120517",2443,69,"0.75",0
"120518",2443,69,"0.25",0
"120519",2443,69,"0.75",0
"120520",2443,72,"0.25",3
"120521",2443,72,"1.0",0
"120522",2443,70,"1.0",-2
"120523",2443,69,"2.0",-1
"120524",2443,69,"0.75",0
"120525",2443,69,"0.25",0
"120526",2443,69,"0.75",0
"120527",2443,69,"0.25",0
"120528",2443,69,"0.5",0
"120529",2443,72,"0.5",3
"120530",2443,72,"1.0",0
"120531",2443,70,"0.75",-2
"120532",2443,70,"0.25",0
"120533",2443,70,"0.5",0
"120534",2443,70,"0.5",0
"120535",2443,72,"0.5",2
"120536",2443,69,"0.5",-3
"120537",2443,69,"0.5",0
"120538",2443,69,"0.5",0
"120539",2443,69,"0.75",0
"120540",2443,69,"0.25",0
"120541",2443,69,"0.5",0
"120542",2443,72,"0.5",3
"120543",2443,72,"1.0",0
"120544",2443,70,"1.0",-2
"120545",2443,69,"2.0",-1
"120546",2444,62,"0.5",NA
"120547",2444,71,"1.0",9
"120548",2444,69,"0.5",-2
"120549",2444,69,"0.5",0
"120550",2444,67,"1.0",-2
"120551",2444,66,"0.5",-1
"120552",2444,62,"0.5",-4
"120553",2444,67,"0.5",5
"120554",2444,67,"0.5",0
"120555",2444,71,"0.25",4
"120556",2444,69,"0.25",-2
"120557",2444,67,"0.25",-2
"120558",2444,69,"0.25",2
"120559",2444,71,"1.5",2
"120560",2444,62,"0.5",-9
"120561",2444,71,"1.0",9
"120562",2444,69,"0.5",-2
"120563",2444,69,"0.5",0
"120564",2444,67,"1.0",-2
"120565",2444,66,"0.5",-1
"120566",2444,62,"0.5",-4
"120567",2444,67,"0.5",5
"120568",2444,67,"0.5",0
"120569",2444,71,"0.25",4
"120570",2444,69,"0.25",-2
"120571",2444,67,"0.25",-2
"120572",2444,69,"0.25",2
"120573",2444,71,"1.5",2
"120574",2444,67,"0.25",-4
"120575",2444,69,"0.25",2
"120576",2444,71,"0.5",2
"120577",2444,71,"0.5",0
"120578",2444,72,"0.5",1
"120579",2444,71,"0.5",-1
"120580",2444,71,"0.5",0
"120581",2444,69,"0.5",-2
"120582",2444,69,"0.5",0
"120583",2444,69,"0.5",0
"120584",2444,67,"0.5",-2
"120585",2444,67,"0.5",0
"120586",2444,69,"0.5",2
"120587",2444,67,"0.5",-2
"120588",2444,67,"0.5",0
"120589",2444,66,"0.5",-1
"120590",2444,66,"0.5",0
"120591",2444,64,"0.25",-2
"120592",2444,66,"0.25",2
"120593",2444,67,"0.5",1
"120594",2444,67,"0.5",0
"120595",2444,69,"0.5",2
"120596",2444,69,"0.5",0
"120597",2444,71,"1.0",2
"120598",2444,72,"0.5",1
"120599",2444,71,"0.5",-1
"120600",2444,69,"2.0",-2
"120601",2444,67,"1.5",-2
"120602",2445,62,"0.5",NA
"120603",2445,67,"0.5",5
"120604",2445,66,"0.5",-1
"120605",2445,64,"0.5",-2
"120606",2445,62,"0.5",-2
"120607",2445,71,"1.0",9
"120608",2445,74,"1.0",3
"120609",2445,72,"0.5",-2
"120610",2445,71,"0.5",-1
"120611",2445,69,"0.5",-2
"120612",2445,67,"0.5",-2
"120613",2445,69,"1.5",2
"120614",2445,69,"0.5",0
"120615",2445,69,"0.5",0
"120616",2445,69,"0.5",0
"120617",2445,69,"0.5",0
"120618",2445,74,"0.5",5
"120619",2445,69,"0.5",-5
"120620",2445,66,"0.25",-3
"120621",2445,64,"0.25",-2
"120622",2445,62,"1.0",-2
"120623",2445,67,"0.5",5
"120624",2445,71,"0.5",4
"120625",2445,69,"0.5",-2
"120626",2445,72,"0.5",3
"120627",2445,71,"0.75",-1
"120628",2445,72,"0.25",1
"120629",2445,74,"0.5",2
"120630",2445,74,"0.25",0
"120631",2445,72,"0.25",-2
"120632",2445,71,"0.5",-1
"120633",2445,71,"0.5",0
"120634",2445,69,"0.5",-2
"120635",2445,69,"0.5",0
"120636",2445,67,"1.5",-2
"121014",2455,62,"0.5",NA
"121015",2455,67,"0.5",5
"121016",2455,71,"0.5",4
